ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,srcAreaNo,srcGridXNo,srcGridZNo,pad1,srcPosX,srcPosY,srcPosZ,dstAreaNo,dstGridXNo,dstGridZNo,pad2,dstPosX,dstPosY,dstPosZ,isBasePoint,pad3,pad4,
1100,Belurat- Tower Settlement,1,0,[0|0|0],20,0,0,0,0,0,0,61,44,43,0,108.45,432.72,-90.97,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1101,Enir-Ilim,1,0,[0|0|0],20,1,0,0,0,0,0,61,44,45,0,128.45,644.72,-77.97,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1102,Shadow Keep,1,0,[0|0|0],21,0,0,0,0,0,0,61,48,47,0,50.25,431,-153,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1103,Shadow Keep,1,0,[0|0|0],21,0,0,0,0,0,0,61,49,47,0,-205.75,431,-153,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1104,Shadow Keep,1,0,[0|0|0],21,0,0,0,0,0,0,61,50,47,0,-461.73,431,-153,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1105,Shadow Keep,1,0,[0|0|0],21,0,0,0,0,0,0,61,50,48,0,-461.75,431,-409,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1106,Shadow Keep,1,0,[0|0|0],21,0,0,0,0,0,0,61,51,47,0,-717.73,431,-153,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1107,Shadow Keep,1,0,[0|0|0],21,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1108,Specimen Storehouse,1,0,[0|0|0],21,1,0,0,0,0,0,61,49,48,0,-205.75,431,-409,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1109,Specimen Storehouse,1,0,[0|0|0],21,1,0,0,0,0,0,21,2,0,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1110,Specimen Storehouse (West Rampart),1,0,[0|0|0],21,2,0,0,0,0,0,61,47,47,0,306.25,431,-153,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1111,Stone Coffin Fissure,1,0,[0|0|0],22,0,0,0,0,0,0,61,47,35,0,512,-435,112,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1112,Stone Coffin Fissure,1,0,[0|0|0],22,0,0,0,0,0,0,61,47,36,0,512,-435,-144,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1113,Finger Birthing Grounds,1,0,[0|0|0],25,0,0,0,0,0,0,61,50,40,0,-256,0,2304,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1114,Finger Birthing Grounds,1,0,[0|0|0],25,0,0,0,0,0,0,61,50,41,0,-256,0,2048,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1115,Finger Birthing Grounds,1,0,[0|0|0],25,0,0,0,0,0,0,61,51,45,0,-512,0,1024,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1116,Finger Birthing Grounds,1,0,[0|0|0],25,0,0,0,0,0,0,61,53,46,0,-1024,0,768,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1117,Midra's Manse,1,0,[0|0|0],28,0,0,0,0,0,0,61,48,40,0,224,-571,144,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1118,Midra's Manse,1,0,[0|0|0],28,0,0,0,0,0,0,61,48,41,0,224,-571,-112,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1119,Midra's Manse,1,0,[0|0|0],28,0,0,0,0,0,0,61,49,40,0,-32,-571,144,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1120,Midra's Manse,1,0,[0|0|0],28,0,0,0,0,0,0,61,49,41,0,-32,-571,-112,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1121,Fog Rift Catacombs,1,0,[0|0|0],40,0,0,0,0,0,0,61,46,45,0,256,0,256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1122,Fog Rift Catacombs,1,0,[0|0|0],40,0,0,0,0,0,0,61,46,46,0,256,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1123,Fog Rift Catacombs,1,0,[0|0|0],40,0,0,0,0,0,0,61,47,45,0,0,0,256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1124,Fog Rift Catacombs,1,0,[0|0|0],40,0,0,0,0,0,0,61,47,46,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1125,Scorpion River Catacombs,1,0,[0|0|0],40,1,0,0,0,0,0,61,44,46,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1126,Scorpion River Catacombs,1,0,[0|0|0],40,1,0,0,0,0,0,61,44,47,0,0,0,-256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1127,Darklight Catacombs,1,0,[0|0|0],40,2,0,0,0,0,0,61,51,43,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1128,Darklight Catacombs,1,0,[0|0|0],40,2,0,0,0,0,0,61,52,43,0,-256,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1129,Belurat Gaol,1,0,[0|0|0],41,0,0,0,0,0,0,61,45,43,0,0,0,256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1130,Belurat Gaol,1,0,[0|0|0],41,0,0,0,0,0,0,61,45,44,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1131,Bonny Gaol,1,0,[0|0|0],41,1,0,0,0,0,0,61,50,43,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1132,Lamenter's Gaol,1,0,[0|0|0],41,2,0,0,0,0,0,61,46,40,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1133,Lamenter's Gaol,1,0,[0|0|0],41,2,0,0,0,0,0,61,47,40,0,-256,0,-0.1,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1134,Ruined Forge Lava Intake,1,0,[0|0|0],42,0,0,0,0,0,0,61,47,42,0,256,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1135,Ruined Forge Lava Intake,1,0,[0|0|0],42,0,0,0,0,0,0,61,47,43,0,256,0,-256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1136,Ruined Forge Lava Intake,1,0,[0|0|0],42,0,0,0,0,0,0,61,48,42,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1137,Ruined Forge Lava Intake,1,0,[0|0|0],42,0,0,0,0,0,0,61,48,43,0,0,0,-256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1138,Ruined Forge of Starfall Past,1,0,[0|0|0],42,2,0,0,0,0,0,61,48,43,0,0,0,256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1139,Ruined Forge of Starfall Past,1,0,[0|0|0],42,2,0,0,0,0,0,61,48,44,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1140,Ruined Forge of Starfall Past,1,0,[0|0|0],42,2,0,0,0,0,0,61,49,43,0,-256,0,256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1141,Ruined Forge of Starfall Past,1,0,[0|0|0],42,2,0,0,0,0,0,61,49,44,0,-256,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1142,Taylew's Ruined Forge,1,0,[0|0|0],42,3,0,0,0,0,0,61,48,47,0,0,0,256,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1143,Taylew's Ruined Forge,1,0,[0|0|0],42,3,0,0,0,0,0,61,48,48,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1144,Rivermouth Cave,1,0,[0|0|0],43,0,0,0,0,0,0,61,46,44,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
1145,Dragon's Pit -> Unnamed Tile,1,0,[0|0|0],43,1,0,0,0,0,0,61,48,41,0,0,0,0,1,0,[0|0|0|0|0|0|0|0|0|0|0]
